ESTADO_DE_RESULTADOS,TRANSACCION,NEGOCIO,FECHA,PROVEEDOR,IMPORTE,CATEGORIA,CATEGORIA_ORIG,DESCRIPCION
Gasto Operativo,Egreso,LA CASA DE ADOBE,01/02/2026,,1068.4,PROPINAS,PROPINAS,
Ventas,Ingreso,LA CASA DE ADOBE,02/02/2026,,9066.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,02/02/2026,,6127.2,PAGO CON TARJETA,PAGO CON TARJETA,
Costo de Venta,Egreso,LA CASA DE ADOBE,02/02/2026,,4979.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,02/02/2026,,1281.72,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,02/02/2026,,1080.0,HUEVOS,HUEVOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,02/02/2026,,250.0,AGUA Y HIELO,AGUA Y HIELO,
Gasto Operativo,Egreso,LA CASA DE ADOBE,02/02/2026,,120.0,OTROS GASTOS,OTROS GASTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,02/02/2026,,304.2,PROPINAS,PROPINAS,
Ventas,Ingreso,LA CASA DE ADOBE,03/02/2026,,6444.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,03/02/2026,,5752.7,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,03/02/2026,,234.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,03/02/2026,,120.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,03/02/2026,,145.0,DESCUENTOS,DESCUENTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,03/02/2026,,457.7,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,03/02/2026,,25.0,INVERSIONES,INVERSIONES,
Ventas,Ingreso,LA CASA DE ADOBE,04/02/2026,,5884.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,04/02/2026,,1238.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,04/02/2026,,170.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/02/2026,,51.0,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,04/02/2026,,84.0,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,04/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,05/02/2026,,2587.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,05/02/2026,,4871.3,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,05/02/2026,,822.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,05/02/2026,,48.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,05/02/2026,,374.3,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,05/02/2026,,1900.0,GAS,GAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,05/02/2026,,75.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,06/02/2026,,6607.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,06/02/2026,,5667.1,PAGO CON TARJETA,PAGO CON TARJETA,
Costo de Venta,Egreso,LA CASA DE ADOBE,06/02/2026,,680.82,CERVEZAS,CERVEZAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,06/02/2026,,20.0,OTROS GASTOS,OTROS GASTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,06/02/2026,,219.0,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,06/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,07/02/2026,,11295.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,07/02/2026,,8522.1,PAGO CON TARJETA,PAGO CON TARJETA,
Costo de Venta,Egreso,LA CASA DE ADOBE,07/02/2026,,978.07,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,07/02/2026,,180.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,07/02/2026,,544.1,PROPINAS,PROPINAS,
Ventas,Ingreso,LA CASA DE ADOBE,08/02/2026,,12499.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,08/02/2026,,8645.8,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,08/02/2026,,820.0,TRANSFERENCIAS,TRANSFERENCIAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,08/02/2026,,406.0,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,08/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,09/02/2026,,5055.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,09/02/2026,,3211.3,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,09/02/2026,,313.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,09/02/2026,,2619.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,09/02/2026,,210.0,AGUA Y HIELO,AGUA Y HIELO,
Gasto Operativo,Egreso,LA CASA DE ADOBE,09/02/2026,,296.0,DESCUENTOS,DESCUENTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,09/02/2026,,181.3,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,09/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,10/02/2026,,2168.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,10/02/2026,,7033.1,PAGO CON TARJETA,PAGO CON TARJETA,
Costo de Venta,Egreso,LA CASA DE ADOBE,10/02/2026,,700.39,TORTILLAS,TORTILLAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,10/02/2026,,612.1,DESCUENTOS,DESCUENTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,10/02/2026,,600.51,PROPINAS,PROPINAS,
Ventas,Ingreso,LA CASA DE ADOBE,11/02/2026,,7590.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,11/02/2026,,3403.7,PAGO CON TARJETA,PAGO CON TARJETA,
Costo de Venta,Egreso,LA CASA DE ADOBE,11/02/2026,,2872.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,11/02/2026,,855.0,HUEVOS,HUEVOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,11/02/2026,,180.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,11/02/2026,,554.0,DESCUENTOS,DESCUENTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,11/02/2026,,343.3,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,11/02/2026,,10.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,12/02/2026,,7964.4,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,12/02/2026,,5839.6,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,12/02/2026,,124.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,12/02/2026,,958.08,CERVEZAS,CERVEZAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,12/02/2026,,147.0,AGUA Y HIELO,AGUA Y HIELO,
Gasto Operativo,Egreso,LA CASA DE ADOBE,12/02/2026,,65.0,DESCUENTOS,DESCUENTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,12/02/2026,,439.6,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,12/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,13/02/2026,,10192.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,13/02/2026,,5711.3,PAGO CON TARJETA,PAGO CON TARJETA,
Costo de Venta,Egreso,LA CASA DE ADOBE,13/02/2026,,3354.42,CERVEZAS,CERVEZAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,13/02/2026,,47.0,OTROS GASTOS,OTROS GASTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,13/02/2026,,301.3,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,13/02/2026,,1894.27,GAS,GAS,
Ventas,Ingreso,LA CASA DE ADOBE,14/02/2026,,29199.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,14/02/2026,,18705.3,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,14/02/2026,,1140.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,14/02/2026,,950.0,HUEVOS,HUEVOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,14/02/2026,,206.0,TORTILLAS,TORTILLAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,14/02/2026,,380.0,CERVEZAS,CERVEZAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,14/02/2026,,315.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,LA CASA DE ADOBE,14/02/2026,,283.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,LA CASA DE ADOBE,14/02/2026,,20.0,PLASTICOS,PLASTICOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,14/02/2026,,422.0,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,14/02/2026,,900.0,MANTENIMIENTO,MANTENIMIENTO,
Gasto Operativo,Egreso,LA CASA DE ADOBE,14/02/2026,,75.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,15/02/2026,,31822.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,15/02/2026,,24214.95,PAGO CON TARJETA,PAGO CON TARJETA,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/02/2026,,891.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,15/02/2026,,1400.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/02/2026,,2372.7,TORTILLAS,TORTILLAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/02/2026,,455.0,CERVEZAS,CERVEZAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/02/2026,,38.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/02/2026,,20.0,PLASTICOS,PLASTICOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,15/02/2026,,1650.0,NOMINAS EVENTUALES,NOMINAS EVENTUALES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,15/02/2026,,2238.95,PROPINAS,PROPINAS,
Ventas,Ingreso,LA CASA DE ADOBE,16/02/2026,,4937.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,16/02/2026,,10597.4,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,16/02/2026,,134.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,16/02/2026,,650.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,LA CASA DE ADOBE,16/02/2026,,18.0,PLASTICOS,PLASTICOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,16/02/2026,,829.7,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,16/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,17/02/2026,,11935.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,17/02/2026,,5669.9,PAGO CON TARJETA,PAGO CON TARJETA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,17/02/2026,,479.9,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,17/02/2026,,50.0,MANTENIMIENTO,MANTENIMIENTO,
Ventas,Ingreso,LA CASA DE ADOBE,18/02/2026,,10784.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,18/02/2026,,7254.05,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,18/02/2026,,590.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,18/02/2026,,2461.4,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,18/02/2026,,210.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,18/02/2026,,125.0,DESCUENTOS,DESCUENTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,18/02/2026,,426.05,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,18/02/2026,,75.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,19/02/2026,,6784.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,19/02/2026,,5814.7,PAGO CON TARJETA,PAGO CON TARJETA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,19/02/2026,,510.7,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,19/02/2026,,200.0,MANTENIMIENTO,MANTENIMIENTO,
Ventas,Ingreso,LA CASA DE ADOBE,20/02/2026,,5178.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,20/02/2026,,5282.2,PAGO CON TARJETA,PAGO CON TARJETA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,20/02/2026,,1000.0,NOMINAS EVENTUALES,NOMINAS EVENTUALES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,20/02/2026,,466.2,PROPINAS,PROPINAS,
Ventas,Ingreso,LA CASA DE ADOBE,21/02/2026,,13260.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,21/02/2026,,7702.9,PAGO CON TARJETA,PAGO CON TARJETA,
Costo de Venta,Egreso,LA CASA DE ADOBE,21/02/2026,,168.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,LA CASA DE ADOBE,21/02/2026,,245.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,21/02/2026,,710.0,DEVOLUCIONES Y CANCELACIONES,DEVOLUCIONES Y CANCELACIONES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,21/02/2026,,630.0,NOMINAS,NOMINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,21/02/2026,,596.9,PROPINAS,PROPINAS,
Ventas,Ingreso,LA CASA DE ADOBE,22/02/2026,,13256.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,22/02/2026,,7827.55,PAGO CON TARJETA,PAGO CON TARJETA,
Costo de Venta,Egreso,LA CASA DE ADOBE,22/02/2026,,49.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,22/02/2026,,750.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,22/02/2026,,460.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,22/02/2026,,770.0,HUEVOS,HUEVOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,22/02/2026,,600.0,NOMINAS EVENTUALES,NOMINAS EVENTUALES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,22/02/2026,,608.55,PROPINAS,PROPINAS,
Ventas,Ingreso,LA CASA DE ADOBE,23/02/2026,,2873.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,23/02/2026,,1728.3,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,23/02/2026,,424.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,23/02/2026,,150.0,AGUA Y HIELO,AGUA Y HIELO,
Gasto Operativo,Egreso,LA CASA DE ADOBE,23/02/2026,,127.5,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,23/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,24/02/2026,,2819.3,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,24/02/2026,,4091.8,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,24/02/2026,,204.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,24/02/2026,,1060.0,TORTILLAS,TORTILLAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,24/02/2026,,215.0,DESCUENTOS,DESCUENTOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,24/02/2026,,277.0,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,24/02/2026,,300.0,AGUA POTABLE,AGUA POTABLE,
Gasto Operativo,Egreso,LA CASA DE ADOBE,24/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,25/02/2026,,6003.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,25/02/2026,,7427.1,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,25/02/2026,,532.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/02/2026,,2199.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,25/02/2026,,195.0,TORTILLAS,TORTILLAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,25/02/2026,,438.1,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,25/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,25/02/2026,,2000.0,INVERSIONES,INVERSIONES,
Ventas,Ingreso,LA CASA DE ADOBE,26/02/2026,,6864.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,26/02/2026,,6592.6,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,26/02/2026,,247.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,26/02/2026,,1072.0,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,26/02/2026,,48.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,26/02/2026,,486.6,PROPINAS,PROPINAS,
Ventas,Ingreso,LA CASA DE ADOBE,27/02/2026,,9311.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,27/02/2026,,9409.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,27/02/2026,,235.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,27/02/2026,,210.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,27/02/2026,,619.0,PROPINAS,PROPINAS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,27/02/2026,,25.0,MOTOENVIOS,MOTOENVIOS,
Ventas,Ingreso,LA CASA DE ADOBE,28/02/2026,,19697.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,LA CASA DE ADOBE,28/02/2026,,17879.7,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,LA CASA DE ADOBE,28/02/2026,,280.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,28/02/2026,,800.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,28/02/2026,,770.0,HUEVOS,HUEVOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,28/02/2026,,200.0,NOMINAS EVENTUALES,NOMINAS EVENTUALES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,28/02/2026,,1138.7,PROPINAS,PROPINAS,
Ventas,Ingreso,ANDES,02/06/2025,,132.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,02/06/2025,,37.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,02/06/2025,,3669.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,ANDES,02/06/2025,,138.0,TORTILLAS,TORTILLAS,
Ventas,Ingreso,ANDES,03/06/2025,,2420.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,03/06/2025,,896.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,03/06/2025,,3415.0,TRANSFERENCIAS,TRANSFERENCIAS,
Ventas,Ingreso,ANDES,04/06/2025,,2278.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,04/06/2025,,596.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,04/06/2025,,1351.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,ANDES,04/06/2025,,138.0,TORTILLAS,TORTILLAS,
Gasto Operativo,Egreso,ANDES,04/06/2025,,2140.0,NOMINAS,NOMINAS,
Ventas,Ingreso,ANDES,05/06/2025,,2299.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,05/06/2025,,255.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,05/06/2025,,2717.0,TRANSFERENCIAS,TRANSFERENCIAS,
Gasto Operativo,Egreso,ANDES,05/06/2025,,640.0,NOMINAS,NOMINAS,
Ventas,Ingreso,ANDES,06/06/2025,,2029.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,06/06/2025,,770.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,06/06/2025,,1680.0,TRANSFERENCIAS,TRANSFERENCIAS,
Ventas,Ingreso,ANDES,09/06/2025,,1757.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,09/06/2025,,182.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,09/06/2025,,2549.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,ANDES,09/06/2025,,136.0,TORTILLAS,TORTILLAS,
Ventas,Ingreso,ANDES,10/06/2025,,1972.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,10/06/2025,,253.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,10/06/2025,,1980.0,TRANSFERENCIAS,TRANSFERENCIAS,
Gasto Operativo,Egreso,ANDES,10/06/2025,,1300.0,NOMINAS,NOMINAS,
Ventas,Ingreso,ANDES,11/06/2025,,1766.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,11/06/2025,,415.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,11/06/2025,,774.0,TRANSFERENCIAS,TRANSFERENCIAS,
Ventas,Ingreso,ANDES,12/06/2025,,2297.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,12/06/2025,,259.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,12/06/2025,,10688.0,TRANSFERENCIAS,TRANSFERENCIAS,
Gasto Operativo,Egreso,ANDES,12/06/2025,,2297.0,NOMINAS,NOMINAS,
Ventas,Ingreso,ANDES,13/06/2025,,2731.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,13/06/2025,,234.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,13/06/2025,,1915.0,TRANSFERENCIAS,TRANSFERENCIAS,
Costo de Venta,Egreso,ANDES,13/06/2025,,138.0,TORTILLAS,TORTILLAS,
Gasto Operativo,Egreso,ANDES,13/06/2025,,2593.0,NOMINAS,NOMINAS,
Ventas,Ingreso,ANDES,16/06/2025,,2360.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,16/06/2025,,464.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,16/06/2025,,1600.0,TRANSFERENCIAS,TRANSFERENCIAS,
Gasto Operativo,Egreso,ANDES,16/06/2025,,2360.0,NOMINAS,NOMINAS,
Ventas,Ingreso,ANDES,17/06/2025,,3535.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,17/06/2025,,508.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,17/06/2025,,3469.0,TRANSFERENCIAS,TRANSFERENCIAS,
Gasto Operativo,Egreso,ANDES,17/06/2025,,3150.0,NOMINAS,NOMINAS,
Ventas,Ingreso,ANDES,18/06/2025,,1967.0,PAGO EFECTIVO,PAGO EFECTIVO,
Ventas,Ingreso,ANDES,18/06/2025,,205.0,PAGO CON TARJETA,PAGO CON TARJETA,
Ventas,Ingreso,ANDES,18/06/2025,,1377.0,TRANSFERENCIAS,TRANSFERENCIAS,
